Fecha;Id_Ick;Zona;Ruta_CE;COP;Servicio Bus;Coche;Viaje Línea;Sentido;Bus;Hora Teórica;Km_Programado;Operador_programado;Operador Ejecutado;KM_Elim_EIC;km EIC;Km Descontados Inicio de Viaje;Km Descontados fin de Viaje;Responsable;Observación;Validador EIC;Titulo Validador;Revisor;Objeta;Pruebas;Observacion_novedad;Responsable_#2
1/10/2021;18134736;USAQUÉN;E44;SAN FRANCISCO;CNJLS0021;19;4;Vuelta;;8:22:00 p. m.;47,366;109279;;47,366;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18134752;USAQUÉN;37;ENGATIVÁ;CNJJZ0023;23;2;Ida;Z10-0016;9:23:00 a. m.;37,356;110648;;3,185;34171;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18134753;USAQUÉN;330;CALLE 191;CNJJE0015;15;3;Ida;Z10-7013;9:44:00 a. m.;51,678;107168;;2,356;49322;-2,356;0;CCZ;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18134767;USAQUÉN;291;CALLE 191;CNJLR0010;10;6;Vuelta;Z10-7230;8:15:30 p. m.;37,922;108012;;18,643;19279;0;0;CCZ;Limitación de recorrido;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18134784;USAQUÉN;P49;ENGATIVÁ;CNJL1G023;33;3;Ida;Z10-4540;5:54:30 p. m.;57,96;110594;;0,139;57821;0;0;Retoma Efectiva;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18111929;USAQUÉN;19-mar;CALLE 191;CNJM30001;1;19;Ida;Z10-7302;1:23:00 p. m.;4,743;105441;;2,678;2065;-2,678;0;Revision Offline;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18134805;USAQUÉN;330;CALLE 191;CNJJE0041;41;2;Vuelta;Z12-7026;8:32:00 a. m.;47,317;111214;;0,095;47222;-0,095;0;CCZ;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18134807;SAN CRISTÓBAL;T07;CRUCES;CDGLG0006;6;6;Ida;;2:42:00 p. m.;10,633;156429;;10,633;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18134839;USAQUÉN;489;USAQUÉN;CNJE00002;2;5;Ida;Z10-2204;9:26:00 p. m.;60,822;110949;;60,822;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18134851;USAQUÉN;E44;SAN FRANCISCO;CNJLS0030;29;4;Vuelta;;8:55:00 p. m.;47,366;110023;;47,366;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18120446;USAQUÉN;4A;USAQUÉN;CNJKK0020;8;1;Ida;Z10-4469;6:15:00 a. m.;25,471;110549;;0,16;25311;-0,16;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118509;USAQUÉN;BK916;TOBERÍN;CNJIR0003;4;5;Ida;Z10-4591;12:11:00 p. m.;34,029;107761;;0,159;3387;-0,159;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18134878;USAQUÉN;330;CALLE 191;CNJJE0046;46;4;Vuelta;Z12-7015;4:18:30 p. m.;47,317;106540;;1,253;46064;0;0;CCZ;Limitación de recorrido;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18134904;SAN CRISTÓBAL;228;CRUCES;CDGV40013;13;1;Ida;;7:12:00 a. m.;31,957;157379;;31,957;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18124303;SAN CRISTÓBAL;LA809;CRUCES;CDGU50008;8;4;Ida;Z15-4357;5:30:00 p. m.;31,138;158360;158360;0,159;30979;-0,159;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18134938;SAN CRISTÓBAL;111;BOSA;CDGS40018;18;3;Ida;Z10-4213;2:07:30 p. m.;67,851;158313;;0,62;67231;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18118236;USAQUÉN;13-abr;CRUCES;CNJ790002;2;9;Ida;Z10-2209;12:23:15 p. m.;14,031;110154;;0,159;13872;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18134950;USAQUÉN;BH907;USAQUÉN;CNJJNG032;58;1;Ida;Z10-4505;11:10:00 a. m.;42,228;111457;;0,011;42217;0;0;Retoma Efectiva;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18134962;USAQUÉN;330;CALLE 191;CNJJE0007;3;3;Ida;Z10-7224;8:24:00 a. m.;51,678;106898;;9,901;41777;0;0;CCZ;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18134965;USAQUÉN;P49;ENGATIVÁ;CNJL10008;8;5;Ida;Z10-4341;11:07:00 a. m.;57,96;110972;;0,139;57821;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18135262;USAQUÉN;13-may;CRUCES;CNJ7C0004;4;6;Ida;Z10-2252;11:55:00 a. m.;15,705;110997;;0,159;15546;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18100423;USAQUÉN;13-abr;CRUCES;CNJ790004;4;9;Ida;Z10-2129;1:08:00 p. m.;14,031;110994;;0,158;13873;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18101414;USAQUÉN;13-abr;CRUCES;CNJ790001;1;7;Ida;Z10-2128;9:28:00 a. m.;14,031;110989;;0,158;13873;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18134975;USAQUÉN;T63;USAQUÉN;CNJKKG004;28;2;Ida;Z12-4028;1:23:00 p. m.;60,207;100916;;2,045;58162;0;0;Retoma Efectiva;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18134981;USAQUÉN;BD909;SUBA;CNJEC0014;14;3;Ida;Z10-7323;2:23:30 p. m.;52,533;104573;;9,941;42592;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18137572;USAQUÉN;13-abr;CRUCES;CNJ790003;3;6;Ida;Z10-4544;8:52:00 a. m.;14,031;109774;;0,158;13873;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18134995;USAQUÉN;37;ENGATIVÁ;CNJJZ0013;12;3;Ida;Z10-4468;9:44:15 a. m.;37,356;111482;;1,376;3598;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18135006;USAQUÉN;18-mar;CALLE 191;CNJAX0015;15;4;Ida;Z10-7306;4:17:15 p. m.;49,055;104427;;49,055;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18130612;SAN CRISTÓBAL;L804;CRUCES;CDGJ50003;3;71;Ida;Z15-0028;4:19:00 p. m.;4,651;157742;157742;2,281;237;-2,281;0;Revision Offline;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135011;USAQUÉN;Z8;BOSA;CNJK9G018;53;2;Ida;Z10-4586;9:28:30 p. m.;77,935;111105;;77,935;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135025;USAQUÉN;T25;TOBERÍN;CNJL3G008;62;3;Ida;Z10-7285;7:34:00 p. m.;40,89;155822;;40,89;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135043;SAN CRISTÓBAL;228;CRUCES;CDGV40003;3;7;Ida;Z15-4214;4:20:00 p. m.;31,957;157274;157274;8,777;2318;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18140078;USAQUÉN;13-abr;CRUCES;CNJ790001;1;10;Ida;Z10-2128;1:28:00 p. m.;14,031;108161;;0,158;13873;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135136;USAQUÉN;E44;SAN FRANCISCO;CNJLS0026;26;4;Vuelta;Z10-2227;4:33:00 p. m.;47,366;111031;;47,366;0;0;0;Operatividad;Congestión vehicular;5;km por viajes 0 SAE;;;;;
1/10/2021;18134937;USAQUÉN;13-abr;CRUCES;CNJ790002;2;6;Ida;Z10-2209;8:33:00 a. m.;14,031;110154;;0,157;13874;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18137787;USAQUÉN;13-may;CRUCES;CNJ7C0003;3;4;Ida;Z10-4547;8:07:00 a. m.;15,705;110299;;0,157;15548;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135172;USAQUÉN;Z4B;USAQUÉN;CNJJIG005;13;4;Ida;Z10-2248;8:37:00 p. m.;49,256;111714;;49,256;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18138561;USAQUÉN;13-may;CRUCES;CNJ7C0003;3;7;Ida;Z10-4547;1:13:00 p. m.;15,705;110991;;0,157;15548;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135190;USAQUÉN;4A;USAQUÉN;CNJKK0008;2;6;Ida;Z10-4466;1:34:15 p. m.;25,471;110227;;2,042;23429;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18104718;USAQUÉN;13-abr;CRUCES;CNJ790001;1;6;Ida;Z10-2128;8:15:00 a. m.;14,031;110989;;0,156;13875;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135215;USAQUÉN;330;CALLE 191;CNJJE0029;29;5;Ida;Z10-7082;5:57:45 p. m.;51,678;107312;;51,678;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135252;USAQUÉN;330;CALLE 191;CNJJE0043;43;4;Vuelta;Z10-7044;3:56:15 p. m.;47,317;107343;;5,167;4215;0;0;CCZ;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135255;USAQUÉN;661;SAN FRANCISCO;CNJGI0002;2;8;Vuelta;Z10-2229;10:48:00 p. m.;41,69;110725;;41,69;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18112167;USAQUÉN;13-may;CRUCES;CNJ7C0001;1;5;Ida;Z10-4627;8:55:00 a. m.;15,705;109785;;0,156;15549;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135264;SAN CRISTÓBAL;15-mar;CRUCES;CDGOL0003;3;6;Ida;;8:11:45 a. m.;9,479;156143;;9,479;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18098093;USAQUÉN;13-abr;CRUCES;CNJ790004;4;6;Ida;Z10-2129;9:09:00 a. m.;14,031;109020;;0,155;13876;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135312;USAQUÉN;CB118;SUBA;CNJKH0002;2;5;Ida;Z10-2183;5:22:30 p. m.;40,184;111717;;40,184;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135316;SAN CRISTÓBAL;139;GAVIOTAS A;CDGK30026;26;7;Ida;Z15-4145;8:42:00 p. m.;54,088;158020;158020;0,052;54036;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18135336;SAN CRISTÓBAL;14-abr;CRUCES;CDGRU0002;2;10;Ida;;10:01:00 a. m.;7,088;157916;;7,088;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135372;USAQUÉN;4A;USAQUÉN;CNJKKG006;9;4;Ida;;8:28:30 p. m.;25,471;110218;;25,471;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135383;USAQUÉN;T795;CONEJERA;CNJLPG013;20;4;Ida;Z10-7161;7:22:00 p. m.;26,51;107438;;1,929;24581;0;0;Retoma Efectiva;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18135402;USAQUÉN;T21;CONEJERA;CNJMC0020;20;3;Ida;Z10-7147;9:43:00 a. m.;46,815;106949;;0,74;46075;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18135429;USAQUÉN;191;BOSA;CNJKA0022;22;1;Ida;Z10-2035;6:49:30 a. m.;67,583;110175;;5,695;61888;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18142250;USAQUÉN;13-abr;CRUCES;CNJ790004;4;5;Ida;Z10-2129;7:56:00 a. m.;14,031;109020;;0,155;13876;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135439;USAQUÉN;C25;ENGATIVÁ;CNJLV0014;14;2;Ida;Z10-7137;10:23:00 a. m.;34,201;104840;;4,558;29643;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18135478;SAN CRISTÓBAL;111;BOSA;CDGS40007;7;3;Ida;Z15-4240;8:07:45 a. m.;67,851;157970;157970;0,62;67231;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18135514;SAN CRISTÓBAL;256;GAVIOTAS A;CDGUB0008;8;7;Ida;Z15-4159;10:56:30 a. m.;29,071;155841;155841;29,071;0;0;0;CCZ;Km 0 sin móvil;5;km por viajes 0 SAE;;;;;
1/10/2021;18135524;SAN CRISTÓBAL;15-abr;CRUCES;CDGLC0002;2;31;Ida;;8:15:00 p. m.;6,101;156810;;6,101;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135525;USAQUÉN;661;SAN FRANCISCO;CNJGIG005;48;3;Ida;Z10-4576;5:38:00 p. m.;40,993;109888;;40,993;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18143867;USAQUÉN;13-abr;CRUCES;CNJ790002;2;7;Ida;Z10-2209;9:47:00 a. m.;14,031;110154;;0,155;13876;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18138691;USAQUÉN;13-may;CRUCES;CNJ7C0004;4;4;Ida;Z10-2252;8:31:00 a. m.;15,705;108544;;0,155;1555;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135539;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR5G022;48;4;Vuelta;;11:52:00 p. m.;8,329;157671;;8,329;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135548;USAQUÉN;200;ENGATIVÁ;CNJMG0009;9;13;Ida;Z10-0015;8:21:00 p. m.;35,528;110784;;35,528;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18139577;USAQUÉN;BC917;USAQUÉN;CNJML0012;12;1;Ida;Z10-4248;5:09:30 a. m.;36,535;111170;;0,155;3638;-0,155;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18116852;USAQUÉN;13-abr;CRUCES;CNJ790003;3;9;Ida;Z10-4544;12:43:15 p. m.;14,031;109774;;0,154;13877;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18098246;USAQUÉN;19-mar;CALLE 191;CNJM30001;1;8;Ida;Z10-7302;7:48:00 a. m.;4,743;106207;;0,153;459;0;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18107618;USAQUÉN;CB118;SUBA;CNJKH0010;10;4;Ida;Z10-4566;3:07:00 p. m.;40,184;111702;;0,153;40031;-0,153;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18132632;USAQUÉN;19-mar;CALLE 191;CNJM30001;1;9;Ida;Z10-7302;8:17:00 a. m.;4,743;101967;;0,152;4591;0;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135665;USAQUÉN;T25;TOBERÍN;CNJL30012;9;11;Ida;Z10-4476;5:04:00 p. m.;40,89;106177;;40,89;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135685;SAN CRISTÓBAL;LD800;GAVIOTAS B;CDGUR0029;29;1;Ida;;6:17:00 a. m.;67,91;158317;;67,91;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18117859;USAQUÉN;13-abr;CRUCES;CNJ790004;4;8;Ida;Z10-2129;11:45:00 a. m.;14,031;110994;;0,15;13881;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18133344;USAQUÉN;TC35;SUBA;CNJG60001;1;19;Ida;Z10-2290;6:39:00 p. m.;12,581;110739;;0,15;12431;-0,15;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135714;USAQUÉN;BK905;TOBERÍN;CNJFS0001;1;3;Ida;Z10-4188;3:45:30 p. m.;54,273;109530;;8,701;45572;0;0;CCZ;Limitación de recorrido;2;km por formula basica;;;;;
1/10/2021;18101426;USAQUÉN;19-ene;CALLE 191;CNJLY0003;3;21;Ida;Z10-7215;6:57:00 p. m.;6,329;106942;;0,15;6179;-0,15;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135734;USAQUÉN;T25;TOBERÍN;CNJL3G003;57;1;Ida;Z10-7283;12:56:00 p. m.;40,89;156842;;0,089;40801;0;0;Retoma Efectiva;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135742;USAQUÉN;T795;CONEJERA;CNJLP0011;11;3;Ida;Z10-7163;6:51:45 a. m.;26,51;107664;;1,325;25185;0;0;CCZ;Limitación de recorrido;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18135768;USAQUÉN;BA900;TOBERÍN;CNJLKG004;19;2;Ida;Z10-4125;8:08:00 p. m.;43,715;108142;;43,715;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135775;USAQUÉN;330;CALLE 191;CNJJEG042;62;3;Vuelta;Z12-7011;10:27:30 p. m.;47,317;105767;;6,627;4069;0;-7;CCZ;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135790;USAQUÉN;37;ENGATIVÁ;CNJJZ0001;1;6;Ida;Z10-4380;5:19:30 p. m.;37,356;111492;;37,356;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18097699;USAQUÉN;E44;SAN FRANCISCO;CNJLS0031;31;2;Vuelta;Z10-2182;9:55:00 a. m.;47,366;158337;;0,147;47219;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18135899;USAQUÉN;T25;TOBERÍN;CNJL3G001;54;3;Ida;Z10-7283;6:35:00 p. m.;40,89;104420;;40,89;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135900;SAN CRISTÓBAL;LD800;GAVIOTAS B;CDGUR0029;29;2;Ida;Z15-2030;11:42:00 a. m.;67,91;157563;157563;11,04;5687;0;0;Mtto;Bus varado en la vía;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18110875;USAQUÉN;18-mar;CALLE 191;CNJAX0009;9;6;Ida;Z10-7109;9:24:45 p. m.;49,055;105932;;0,144;48911;-0,144;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18135953;USAQUÉN;4A;USAQUÉN;CNJKK0014;5;7;Ida;Z10-4686;4:08:45 p. m.;26,774;109792;;26,774;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135956;USAQUÉN;T63;USAQUÉN;CNJKK0015;15;2;Ida;Z10-4362;7:23:15 a. m.;60,207;108202;;60,207;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18135961;USAQUÉN;403B;ENGATIVÁ;CNJK2G009;21;2;Ida;Z10-2100;3:58:00 p. m.;37,581;110223;;5,215;32366;0;0;Retoma Efectiva;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18135971;SAN CRISTÓBAL;139;GAVIOTAS A;CDGK30032;32;7;Ida;Z15-4175;9:12:45 p. m.;54,088;156507;156507;0,052;54036;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18135974;USAQUÉN;661;SAN FRANCISCO;CNJGI0028;28;3;Ida;Z10-2251;3:12:00 p. m.;40,993;109716;;7,804;33189;0;0;CCZ;Limitación de recorrido;2;km por formula basica;;;;;
1/10/2021;18136061;USAQUÉN;13-may;CRUCES;CNJ7C0001;1;7;Ida;Z10-4627;12:21:00 p. m.;15,705;110964;;15,705;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18136095;USAQUÉN;330;CALLE 191;CNJJE0047;47;2;Vuelta;Z12-7002;9:16:30 a. m.;47,317;103799;;3,21;44107;0;0;CCZ;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18136104;USAQUÉN;P49;ENGATIVÁ;CNJL10019;19;7;Ida;Z10-4568;5:28:30 p. m.;57,96;108786;;7,427;50533;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18133455;SAN CRISTÓBAL;T07;CRUCES;CDGLG0005;5;15;Ida;Z18-0005;10:35:30 p. m.;10,633;157829;157829;0,144;10489;0;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18112924;USAQUÉN;CB130;CONEJERA;CNJLN0018;18;1;Ida;Z10-4639;6:18:30 a. m.;35,683;111748;;0,142;35541;-0,142;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18136126;USAQUÉN;Z8;BOSA;CNJK9G017;45;2;Ida;Z10-4586;3:22:00 p. m.;77,935;107938;;77,935;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18136131;SAN CRISTÓBAL;139;GAVIOTAS A;CDGK30014;14;5;Ida;Z15-7000;1:49:00 p. m.;54,088;154400;154400;0,052;54036;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18136139;SAN CRISTÓBAL;139;GAVIOTAS A;CDGK30023;23;5;Ida;Z15-7015;2:45:00 p. m.;54,088;154439;154439;0,052;54036;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18136151;SAN CRISTÓBAL;14-abr;CRUCES;CDGRU0002;2;11;Ida;;10:39:00 a. m.;7,088;157916;;7,088;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18136158;USAQUÉN;T25;TOBERÍN;CNJL30002;1;9;Vuelta;Z10-7267;12:58:00 p. m.;41,743;154016;;4,568;37175;0;0;CCZ;Limitación de recorrido;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18136611;USAQUÉN;C142;SUBA;CNJLG0003;3;5;Ida;Z10-2185;4:04:00 p. m.;38,115;110508;;0,141;37974;0;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18136245;SAN CRISTÓBAL;114A;GAVIOTAS B;CDGP9G002;7;1;Ida;Z15-4321;7:52:00 p. m.;33,4;158316;;31,629;1771;0;0;CCZ;Limitación de recorrido;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18115648;USAQUÉN;T63;USAQUÉN;CNJKK0013;13;1;Ida;Z10-4360;4:28:30 a. m.;60,207;111677;;0,141;60066;-0,141;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18136274;USAQUÉN;442;ENGATIVÁ;CNJLO0008;8;3;Ida;Z10-4463;6:37:00 a. m.;54,54;104888;;0,066;54474;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18136320;SAN CRISTÓBAL;LG807;CRUCES;CDGQS0009;9;5;Ida;Z15-4277;6:53:00 p. m.;35,514;157660;;35,514;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18136337;SAN CRISTÓBAL;114A;GAVIOTAS B;CDGP90006;6;2;Ida;Z17-4033;8:32:00 a. m.;33,4;158135;158135;5,804;27596;0;0;Mtto;Bus varado en la vía;2;km por formula basica;;;;;
1/10/2021;18136355;USAQUÉN;661;SAN FRANCISCO;CNJGI0007;7;4;Vuelta;Z10-2283;9:49:30 a. m.;41,69;111311;;17,411;24279;0;0;CCZ;Limitación de recorrido;2;km por formula basica;;;;;
1/10/2021;18111395;USAQUÉN;BK916;TOBERÍN;CNJIR0023;23;3;Ida;Z10-2257;10:46:00 a. m.;34,029;111589;;0,139;3389;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18136392;SAN CRISTÓBAL;148;GAVIOTAS A;CDGOV0001;1;3;Ida;Z15-4183;4:05:00 p. m.;79,596;156027;;79,596;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18127858;USAQUÉN;T26;TOBERÍN;CNJBX0008;8;1;Ida;Z10-4126;5:42:00 a. m.;29,222;111731;;0,139;29083;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18136481;USAQUÉN;18-mar;CALLE 191;CNJAXG007;20;2;Ida;Z12-7014;5:44:30 p. m.;49,055;106306;;49,055;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18136491;SAN CRISTÓBAL;15-mar;CRUCES;CDGOL0005;5;11;Ida;;5:58:00 p. m.;9,479;157963;;9,479;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18136500;USAQUÉN;BC917;USAQUÉN;CNJML0012;12;4;Ida;Z10-4239;2:10:30 p. m.;36,535;111668;;36,535;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
